start,Setup_pickup,
end,Setup_pickup,
cebinae,Cebidae,
calcinus tubularis,Malacostraca,
brachyura,Malacostraca,
malfunction,Misfire,
eye_shine,Unknown,
iguana,Unknown,Made a request to add this genus (one species from the genus is already included)
capra hircus,Capra aegagrus hircus,
odocoileus pandora,Mazama pandora,
pterorhinus pectoralis,Garrulax pectoralis,
ignore,Setup_pickup,
car,Vehicle,
snow on lens,Snow,
armadillo,Cingulata,
sun,Unknown,
laurasiatheria,Unknown,
blurred,Unknown,
tilted,Unknown,
lens obscured,Unknown,
misdirected,Unknown,
chelonoidis carbonarius,Testudines,
vegetation obstruction,Unknown,
paradoxurinae,Viverridae,
arthropoda,Unknown,
varanidae,Varanus,
pteromyini,Sciuridae,
foggy lens,Unknown,
leiothrichidae,Leiotrichidae,
muroidea,Rodentia,
serpentes,Squamata,
delacourella capistrata,Nesocharis capistrata,
varanus bengalensis,Varanus,
brachypteracias squamiger,Geobiastes squamiger,
papilionoidea,Lepidoptera,
foggy weather,Unknown,
marsupialia,Diprotodontia,
problem,Unknown,
lutrinae,Mustelidae,
formicidae,Insecta,
ruwenzorornis johnstoni,Gallirex,
cervini,Cervidae,
ianthocincla konkakinhensis,Garrulax konkakinhensis,
vicugna pacos,Lama,
chelonioidea,Testudines,
